epoch,train_loss,train_acc,val_loss,val_acc
83,4.579962743123373,0.01916666666666667,4.588864148457845,0.01
84,4.579597867329915,0.020416666666666666,4.589371871948242,0.007500000000000001
85,4.578930521011353,0.02125,4.591095848083496,0.014166666666666668
86,4.57434760093689,0.020416666666666666,4.593226623535156,0.015000000000000001
87,4.572677822113037,0.022500000000000003,4.5868569882710775,0.0125
88,4.574290240605672,0.025,4.588135522206624,0.015000000000000001
89,4.572489020029704,0.021458333333333336,4.578538290659586,0.0125
90,4.56995595296224,0.022708333333333334,4.581580073038737,0.01916666666666667
91,4.569276056289673,0.021458333333333336,4.589409090677897,0.013333333333333334
92,4.5719238313039146,0.022500000000000003,4.586929264068604,0.013333333333333334
93,4.5690710163116455,0.024375,4.585300184885661,0.016666666666666666
94,4.569061517715454,0.024583333333333336,4.5846778043111165,0.013333333333333334
95,4.567903823852539,0.02291666666666667,4.575399589538574,0.015833333333333335
96,4.5658257261912025,0.02354166666666667,4.580826021830241,0.01
97,4.56368948618571,0.022291666666666668,4.578325958251953,0.0125
98,4.564487167994181,0.024791666666666667,4.575985864003499,0.018333333333333333
99,4.563508863449097,0.02416666666666667,4.580715115865072,0.018333333333333333
100,4.560078318913778,0.025833333333333337,4.579807593027751,0.02
101,4.5632088692982995,0.024375,4.572633221944173,0.018333333333333333
102,4.560958216985067,0.025208333333333336,4.569022699991862,0.0125
103,4.56072860399882,0.024375,4.578997039794922,0.01916666666666667
104,4.5611261431376136,0.025416666666666667,4.575133508046468,0.013333333333333334
105,4.56016908009847,0.025833333333333337,4.576087220509847,0.0175
106,4.557019001642863,0.025,4.5683004188537595,0.014166666666666668
107,4.55922833442688,0.025833333333333337,4.563713525136312,0.020833333333333336
108,4.558783496220906,0.026041666666666668,4.566174659729004,0.0175
109,4.554135176340739,0.029166666666666667,4.568441371917725,0.018333333333333333
110,4.554153483708699,0.025208333333333336,4.56855536142985,0.016666666666666666
111,4.552437721888224,0.028125,4.565826625823974,0.01916666666666667
112,4.55314795811971,0.02854166666666667,4.561573791503906,0.014166666666666668
113,4.552406679789225,0.028125,4.572469418843587,0.016666666666666666
114,4.555201295216878,0.030833333333333334,4.563992093404134,0.015833333333333335
115,4.550751752853394,0.029375000000000002,4.562044111887614,0.015833333333333335
116,4.54841918627421,0.03104166666666667,4.566307799021403,0.016666666666666666
117,4.5494527371724445,0.03104166666666667,4.561816234588623,0.018333333333333333
118,4.5491348775227864,0.028958333333333336,4.562177079518636,0.02
119,4.546617924372355,0.02854166666666667,4.559674186706543,0.015000000000000001
120,4.546882667541504,0.0275,4.562644341786703,0.01916666666666667
121,4.544451754887898,0.030833333333333334,4.56322182337443,0.0175
122,4.543839772542317,0.028333333333333335,4.557070859273275,0.020833333333333336
123,4.542570746739705,0.03395833333333333,4.5609295972188315,0.01916666666666667
124,4.542372617721558,0.03270833333333333,4.552015005747477,0.01916666666666667
125,4.54065331141154,0.029583333333333336,4.559035638173421,0.022500000000000003
126,4.5392582162221276,0.034583333333333334,4.555621274312338,0.016666666666666666
127,4.5411493174235025,0.03104166666666667,4.55172492980957,0.030833333333333334
128,4.538077112833659,0.030208333333333334,4.554721355438232,0.01916666666666667
129,4.537590595881144,0.0325,4.561665337880452,0.0175
130,4.532029349009196,0.036041666666666666,4.549643090566,0.01916666666666667
131,4.531377941767374,0.035208333333333335,4.555373872121175,0.01916666666666667
132,4.535845696131388,0.036041666666666666,4.550702412923177,0.01916666666666667
133,4.53414644241333,0.034583333333333334,4.547013867696126,0.021666666666666667
134,4.5336205196380615,0.037083333333333336,4.555351670583089,0.025833333333333337
135,4.52929360071818,0.038125,4.5529398918151855,0.018333333333333333
136,4.53105765024821,0.036041666666666666,4.54280771891276,0.028333333333333335
137,4.526103127797445,0.03958333333333334,4.544454065958659,0.0275
138,4.529479258855184,0.03729166666666667,4.552986660003662,0.030833333333333334
139,4.5287042999267575,0.03479166666666667,4.547997627258301,0.025
140,4.528616730372111,0.04083333333333333,4.544963645935058,0.025833333333333337
141,4.528437236150106,0.035833333333333335,4.549034353892009,0.02666666666666667
142,4.529054330190022,0.03791666666666667,4.545316753387451,0.0275
143,4.525584774017334,0.03375,4.544617487589519,0.022500000000000003
144,4.5244375928243,0.03770833333333334,4.550453694661458,0.022500000000000003
145,4.521286147435506,0.03979166666666667,4.5441611353556315,0.02
146,4.518366038004557,0.0425,4.537081260681152,0.022500000000000003
147,4.519967651367187,0.03791666666666667,4.537948087056478,0.030000000000000002
148,4.518949165344238,0.03958333333333334,4.540039641062418,0.01916666666666667
149,4.519254560470581,0.037500000000000006,4.537538789113363,0.0325
150,4.5191982460021975,0.043958333333333335,4.528883152008056,0.029166666666666667
151,4.519125804901123,0.04104166666666667,4.530445976257324,0.035833333333333335
152,4.51569704691569,0.036875000000000005,4.542138411204021,0.025833333333333337
153,4.513742198944092,0.03875,4.5402933184305825,0.030833333333333334
154,4.5176552931467695,0.04083333333333333,4.5288207054138185,0.0325
155,4.519461997350057,0.03770833333333334,4.533731956481933,0.025833333333333337
156,4.511347494125366,0.04125,4.5282741483052575,0.030000000000000002
157,4.5121881357828775,0.03958333333333334,4.528876399993896,0.035833333333333335
158,4.511270198822022,0.04229166666666667,4.540331796010335,0.03166666666666667
159,4.508387692769369,0.04145833333333333,4.53433744430542,0.023333333333333334
160,4.509387442270914,0.042708333333333334,4.525293134053548,0.029166666666666667
161,4.511935987472534,0.043541666666666666,4.527633959452311,0.030000000000000002
162,4.508447227478027,0.050208333333333334,4.520772399902344,0.04
163,4.506037788391113,0.043958333333333335,4.532103735605876,0.03333333333333333
164,4.504740502039591,0.043333333333333335,4.529780082702636,0.037500000000000006
165,4.505758800506592,0.04833333333333334,4.523997783660889,0.03416666666666667
166,4.503717966079712,0.045000000000000005,4.51896251042684,0.0325
167,4.503281997044881,0.04645833333333334,4.523151493072509,0.03666666666666667
168,4.503233378728231,0.04875,4.526435165405274,0.0325
169,4.501212355295817,0.04854166666666667,4.522302742004395,0.028333333333333335
170,4.505006059010824,0.04791666666666667,4.519502455393473,0.03916666666666667
171,4.499394903182983,0.04791666666666667,4.5220836130777995,0.029166666666666667
172,4.49843817392985,0.050625,4.51768726348877,0.03916666666666667
173,4.499218295415242,0.052500000000000005,4.5290264129638675,0.029166666666666667
174,4.5022429084777835,0.044375000000000005,4.514693196614584,0.029166666666666667
175,4.495132404963176,0.05291666666666667,4.5155942980448405,0.04166666666666667
176,4.4962496598561605,0.049375,4.5174347750345865,0.03666666666666667
177,4.49200979868571,0.053125000000000006,4.515498822530111,0.0475
178,4.493417193094889,0.05166666666666667,4.515413341522216,0.045000000000000005
179,4.490854736963908,0.051250000000000004,4.513736019134521,0.03916666666666667
180,4.492485103607177,0.051250000000000004,4.516945966084799,0.045000000000000005
181,4.493367147445679,0.04958333333333333,4.517476565043132,0.03166666666666667
182,4.491456925074259,0.053125000000000006,4.510685628255208,0.035
183,4.489673840204874,0.05354166666666667,4.510614051818847,0.04666666666666667
184,4.492083282470703,0.05479166666666667,4.508630021413167,0.035833333333333335
185,4.488668454488119,0.05395833333333334,4.507495721181233,0.03833333333333334
186,4.488315226236979,0.05625,4.509054336547852,0.04
187,4.491094245910644,0.04916666666666667,4.506577695210774,0.037500000000000006
188,4.488317515055338,0.05458333333333334,4.503395824432373,0.04
189,4.485686124165853,0.05333333333333334,4.509168313344319,0.04166666666666667
190,4.485884218215943,0.058333333333333334,4.50791462580363,0.035
191,4.486766134897868,0.05395833333333334,4.503076146443685,0.0425
192,4.481128174463908,0.0575,4.508174839019776,0.03416666666666667
193,4.483314650853475,0.06270833333333334,4.503457444508871,0.03833333333333334
194,4.482502889633179,0.05395833333333334,4.497650966644287,0.0425
195,4.4773908138275145,0.06458333333333334,4.505615679423014,0.03916666666666667
196,4.478650353749593,0.052708333333333336,4.495184733072917,0.04666666666666667
197,4.481144615809122,0.05791666666666667,4.499083474477132,0.050833333333333335
198,4.478098392486572,0.060625000000000005,4.4998837661743165,0.043333333333333335
199,4.474848454793294,0.06229166666666667,4.495914586385092,0.04666666666666667
200,4.473924827575684,0.06375,4.500466098785401,0.043333333333333335
201,4.474278316497803,0.06520833333333334,4.493102060953776,0.0475
202,4.47601637840271,0.05854166666666667,4.496111990610759,0.043333333333333335
203,4.470653171539307,0.060208333333333336,4.496714693705241,0.04583333333333334
204,4.471826699574788,0.061250000000000006,4.487044130961101,0.04666666666666667
205,4.472000535329183,0.061250000000000006,4.490612265268962,0.05166666666666667
206,4.47003212928772,0.06270833333333334,4.497473373413086,0.052500000000000005
207,4.469901247024536,0.06583333333333334,4.493522885640462,0.03666666666666667
208,4.466478923161825,0.065,4.49346897761027,0.04083333333333333
209,4.468167260487874,0.060833333333333336,4.485875244140625,0.0475
210,4.465809192657471,0.06875,4.485998255411784,0.055
211,4.466911363601684,0.069375,4.484029884338379,0.05166666666666667
212,4.462428493499756,0.065,4.490970732371013,0.045000000000000005
213,4.462527519861857,0.06708333333333334,4.479806531270345,0.050833333333333335
214,4.464159736633301,0.065,4.49529806137085,0.04916666666666667
215,4.463872791926066,0.06895833333333334,4.477043787638347,0.04666666666666667
216,4.458055356343587,0.066875,4.490468870798747,0.04916666666666667
217,4.459529396692912,0.07270833333333333,4.475434474945068,0.05666666666666667
218,4.460157982508341,0.06958333333333334,4.484928754170736,0.04833333333333334
219,4.457119108835856,0.0675,4.482587547302246,0.06166666666666667
220,4.456048062642416,0.069375,4.487512245178222,0.04583333333333334
221,4.458494221369426,0.07104166666666667,4.477264773050944,0.050833333333333335
222,4.455129464467366,0.07229166666666667,4.469499886830648,0.05583333333333334
223,4.456858288447062,0.07791666666666668,4.485795561472575,0.05333333333333334
224,4.456854921976725,0.07083333333333333,4.478120059967041,0.05333333333333334
225,4.457146584192912,0.06875,4.47670337041219,0.05166666666666667
226,4.452262674967448,0.07562500000000001,4.476028753916423,0.05166666666666667
227,4.451054204305013,0.07645833333333334,4.4765752474466955,0.050833333333333335
228,4.451659917831421,0.07270833333333333,4.47629867553711,0.052500000000000005
229,4.448474264144897,0.07604166666666667,4.472912114461263,0.052500000000000005
230,4.450573927561442,0.07833333333333334,4.472021700541179,0.05166666666666667
231,4.44720193862915,0.08041666666666668,4.473032315572103,0.065
232,4.445733079910278,0.07854166666666668,4.475825983683269,0.0475
233,4.44572590192159,0.08125,4.467396920522054,0.065
234,4.448476886749267,0.07520833333333334,4.473644727071126,0.05166666666666667
235,4.443374735514323,0.07604166666666667,4.468857746124268,0.06583333333333334
236,4.44299877166748,0.07854166666666668,4.472802276611328,0.05333333333333334
237,4.444510402679444,0.07562500000000001,4.467814985911051,0.06166666666666667
238,4.442347949345907,0.07666666666666667,4.463782329559326,0.060000000000000005
239,4.44382373491923,0.08104166666666668,4.462870445251465,0.05583333333333334
240,4.442068888346355,0.07916666666666668,4.476266949971517,0.05333333333333334
241,4.437766122817993,0.083125,4.468506914774577,0.050833333333333335
242,4.437545534769694,0.08125,4.461854286193848,0.065
243,4.440208225250244,0.07875,4.4668579800923665,0.06416666666666668
244,4.436793804168701,0.08229166666666667,4.461971079508464,0.060833333333333336
245,4.435178044637044,0.08479166666666667,4.460651213328044,0.0625
246,4.437944529851277,0.08479166666666667,4.45586830774943,0.05916666666666667
247,4.432924140294393,0.08208333333333334,4.465352242787679,0.06416666666666668
248,4.433157370885213,0.08041666666666668,4.462631664276123,0.0575
249,4.429243259429931,0.08666666666666667,4.455161813100179,0.060000000000000005
250,4.430781065622965,0.08958333333333333,4.457889366149902,0.05416666666666667
251,4.4281712277730305,0.09291666666666668,4.461959864298502,0.0625
252,4.4351377709706625,0.08458333333333334,4.446931794484456,0.05916666666666667
253,4.427051261266072,0.09000000000000001,4.451025657653808,0.06833333333333334
254,4.428782523473104,0.08729166666666667,4.451850910186767,0.060000000000000005
255,4.427044563293457,0.08666666666666667,4.4565727933247885,0.07083333333333333
256,4.426246519088745,0.08791666666666667,4.452553882598877,0.07250000000000001
257,4.425547040303548,0.08833333333333333,4.451971085866292,0.07416666666666667
258,4.4225455729166665,0.09000000000000001,4.454904530843099,0.06333333333333334
259,4.422847725550334,0.08854166666666667,4.457222239176432,0.07
260,4.4210607528686525,0.09166666666666667,4.451673208872477,0.060000000000000005
261,4.421826779047648,0.09291666666666668,4.443965670267741,0.0775
262,4.423987112045288,0.08666666666666667,4.440906149546305,0.07416666666666667
263,4.422387720743815,0.09645833333333334,4.446705131530762,0.06166666666666667
264,4.421154880523682,0.08687500000000001,4.438753350575765,0.07333333333333333
265,4.419889771143596,0.09062500000000001,4.441629219055176,0.06166666666666667
266,4.419596007664999,0.09104166666666667,4.445308100382487,0.0675
267,4.419095366795858,0.09041666666666667,4.442558987935384,0.07833333333333334
268,4.414124031066894,0.09458333333333334,4.43901460647583,0.07416666666666667
269,4.418550319671631,0.09270833333333334,4.444052232106527,0.06416666666666668
270,4.412440516153971,0.095,4.439565207163493,0.065
271,4.411591571172078,0.09416666666666668,4.444231599171957,0.06916666666666667
272,4.409067042668661,0.0975,4.446861317952474,0.07500000000000001
273,4.4100494480133055,0.09645833333333334,4.435093460083007,0.07833333333333334
274,4.413088184992472,0.09166666666666667,4.439475129445394,0.08
275,4.410694233576456,0.09583333333333334,4.4346576499938966,0.07500000000000001
276,4.406973889668783,0.09854166666666667,4.4357168896993,0.06916666666666667
277,4.4075825373331705,0.09833333333333334,4.438851280212402,0.07416666666666667
278,4.408282051086426,0.09875,4.432932713826498,0.06583333333333334
279,4.41129230817159,0.09708333333333334,4.436607157389323,0.07666666666666667
280,4.402082312901815,0.098125,4.429080314636231,0.08583333333333334
281,4.4044741439819335,0.09645833333333334,4.433870957692464,0.07500000000000001
282,4.403207263946533,0.10375000000000001,4.431246026357015,0.07166666666666667
283,4.402458620071411,0.10270833333333335,4.437931855519612,0.0775
284,4.401496054331462,0.10416666666666667,4.4239324315388995,0.07916666666666668
285,4.400214821497599,0.10479166666666667,4.425829442342122,0.08333333333333334
286,4.39793010075887,0.100625,4.419796873728434,0.08083333333333334
287,4.395530319213867,0.10416666666666667,4.4279023424784345,0.07583333333333334
288,4.395868384043376,0.11229166666666668,4.421897322336832,0.09416666666666668
289,4.395796019236247,0.10562500000000001,4.431011466979981,0.08
290,4.3959431648254395,0.10770833333333334,4.426266568501791,0.08083333333333334
291,4.392597300211588,0.10541666666666667,4.429951445261637,0.0775
292,4.393779691060384,0.10437500000000001,4.425832379659017,0.08833333333333333
293,4.394011821746826,0.10333333333333335,4.425529435475667,0.085
294,4.393266598383586,0.10687500000000001,4.416140575408935,0.085
295,4.390633579889934,0.10541666666666667,4.419876740773518,0.07833333333333334
296,4.388110879262288,0.10791666666666667,4.4127656364440915,0.08916666666666667
297,4.387537749608358,0.10687500000000001,4.418172995249431,0.08083333333333334
298,4.386319529215495,0.10791666666666667,4.409490051269532,0.09166666666666667
299,4.384992939631144,0.11375,4.416688849131266,0.09083333333333334
300,4.389803806940715,0.10416666666666667,4.404126828511556,0.095
301,4.384010677337646,0.11270833333333334,4.41514617284139,0.08583333333333334
302,4.381154419581096,0.113125,4.4105060704549155,0.085
303,4.384254318873087,0.10812500000000001,4.4079721069335935,0.09166666666666667
304,4.3824010213216145,0.113125,4.410467821756999,0.09916666666666667
305,4.38315533320109,0.10979166666666668,4.412952194213867,0.09083333333333334
306,4.381234741210937,0.11416666666666668,4.405009829203288,0.08583333333333334
307,4.382609249750773,0.10916666666666668,4.407292550404867,0.08083333333333334
308,4.38435365041097,0.11125,4.402817242940267,0.09416666666666668
309,4.3775790087382,0.11979166666666667,4.407226320902507,0.09250000000000001
310,4.376647930145264,0.11354166666666668,4.411503092447917,0.07666666666666667
311,4.3750586160024,0.11812500000000001,4.402378565470378,0.09000000000000001
312,4.37713937441508,0.11916666666666667,4.407024250030518,0.09000000000000001
313,4.377098070780436,0.11,4.396736583709717,0.095
314,4.372972373962402,0.11541666666666667,4.40367036819458,0.08416666666666667
315,4.373394018809001,0.11937500000000001,4.397933807373047,0.1
316,4.371201356252034,0.12020833333333335,4.407626857757569,0.08583333333333334
317,4.370206146240235,0.12416666666666668,4.401456203460693,0.08833333333333333
318,4.366093168258667,0.12291666666666667,4.396924705505371,0.09416666666666668
319,4.366297953923543,0.12104166666666667,4.4012969207763675,0.09166666666666667
320,4.368752606709799,0.12250000000000001,4.387907314300537,0.10500000000000001
321,4.368287976582845,0.11750000000000001,4.393264153798421,0.08750000000000001
322,4.366535574595133,0.12250000000000001,4.397124691009521,0.09666666666666668
323,4.364776871999105,0.12041666666666667,4.3967683919270835,0.09250000000000001
324,4.3645874182383215,0.11770833333333335,4.399733409881592,0.09666666666666668
325,4.363444004058838,0.11958333333333335,4.387390855153401,0.09916666666666667
326,4.360180587768554,0.12875,4.38998020807902,0.09666666666666668
327,4.358681497573852,0.12854166666666667,4.385136756896973,0.10583333333333333
328,4.361784448623657,0.12625,4.3830232938130695,0.10250000000000001
329,4.361801840464274,0.12645833333333334,4.393104070027669,0.09166666666666667
330,4.358811229070028,0.12333333333333334,4.392950592041015,0.09833333333333334
331,4.358942060470581,0.12270833333333334,4.382680110931396,0.11166666666666668
332,4.353552083969117,0.1275,4.384679546356201,0.10166666666666667
333,4.355238084793091,0.12604166666666666,4.385743153889974,0.1
334,4.35692266146342,0.13062500000000002,4.385088062286377,0.095
335,4.349475892384847,0.12770833333333334,4.385611953735352,0.11166666666666668
336,4.358832448323568,0.12666666666666668,4.38195343653361,0.10250000000000001
337,4.3476929791768395,0.12833333333333335,4.38385451634725,0.10083333333333334
338,4.354160111745198,0.12791666666666668,4.37844877243042,0.1125
339,4.354031626383463,0.12666666666666668,4.3813876469930015,0.10166666666666667
340,4.34949667930603,0.13166666666666668,4.384772046407064,0.09333333333333334
341,4.34911208152771,0.13270833333333334,4.376313254038493,0.10833333333333334
342,4.349409510294596,0.12541666666666668,4.38134287516276,0.095
343,4.344565073649089,0.13541666666666669,4.367631842295329,0.11
344,4.338693138758342,0.135625,4.375283190409342,0.10916666666666668
345,4.34255893389384,0.13541666666666669,4.359953454335531,0.10916666666666668
346,4.3433951536814375,0.13291666666666668,4.36626319249471,0.115
347,4.341183385848999,0.135625,4.372363783518473,0.11333333333333334
348,4.341448189417521,0.138125,4.374356594085693,0.0975
349,4.338570324579875,0.143125,4.369287306467692,0.095
350,4.33996244430542,0.13875,4.362347787221273,0.11333333333333334
351,4.33646074295044,0.14041666666666666,4.371629263559977,0.115
352,4.340162893931071,0.14083333333333334,4.366336352030436,0.1125
353,4.333554016749064,0.13729166666666667,4.363943386077881,0.11416666666666668
354,4.333379697799683,0.13895833333333335,4.367266750335693,0.10916666666666668
355,4.330727920532227,0.1379166666666667,4.3626895395914715,0.11666666666666667
356,4.331066535313924,0.14354166666666668,4.356274299621582,0.11416666666666668
357,4.329854332605998,0.14333333333333334,4.3653055127461755,0.11666666666666667
358,4.331762892405192,0.141875,4.359682585398356,0.11833333333333335
359,4.330813109079997,0.144375,4.3666721534729005,0.10916666666666668
360,4.330566530227661,0.14041666666666666,4.358761259714762,0.11333333333333334
361,4.329738807678223,0.14291666666666666,4.366623490651449,0.11
362,4.326420081456503,0.14479166666666668,4.3571416219075525,0.11583333333333334
363,4.323975938161214,0.14708333333333334,4.356055850982666,0.10916666666666668
364,4.3260756142934165,0.14583333333333334,4.370130596160888,0.12083333333333333
365,4.324476890563965,0.15125000000000002,4.3520386632283525,0.11583333333333334
366,4.326612103780111,0.14125000000000001,4.346941248575846,0.12333333333333334
367,4.321737073262533,0.14375000000000002,4.351980050404866,0.1125
368,4.324805711110433,0.14208333333333334,4.348416665395101,0.11833333333333335
369,4.323254483540853,0.14458333333333334,4.35210802078247,0.12666666666666668
370,4.315468041102092,0.151875,4.351375338236491,0.12583333333333335
371,4.320260264078776,0.14104166666666668,4.352959690093994,0.11166666666666668
372,4.317911774317423,0.14833333333333334,4.355334072113037,0.11416666666666668
373,4.3196061420440675,0.14,4.35150852839152,0.11083333333333334
374,4.3145489915212,0.14208333333333334,4.347535591125489,0.12000000000000001
375,4.317080939610799,0.14770833333333333,4.345534165700276,0.1275
376,4.312537835439046,0.16187500000000002,4.338177789052327,0.12916666666666668
377,4.314642432530721,0.14708333333333334,4.337351360321045,0.14166666666666666
378,4.3109376462300615,0.1547916666666667,4.344256159464519,0.11750000000000001
379,4.312885678609212,0.15145833333333333,4.339785372416179,0.125
380,4.310099229812622,0.149375,4.343510106404622,0.12000000000000001
381,4.311039355595907,0.15291666666666667,4.345742422739665,0.12083333333333333
382,4.307712237040202,0.14916666666666667,4.336669686635335,0.11833333333333335
383,4.3061154874165855,0.15166666666666667,4.331070550282797,0.1325
384,4.3041175174713135,0.1560416666666667,4.334995886484782,0.12250000000000001
385,4.301305729548137,0.15145833333333333,4.331197274525961,0.1125
386,4.300909048716227,0.15583333333333335,4.335740114847819,0.11666666666666667
387,4.302311449050904,0.15645833333333334,4.34065658569336,0.11666666666666667
388,4.2999864768981935,0.15666666666666668,4.334884325663249,0.12833333333333335
389,4.298252340952556,0.15729166666666666,4.329054425557454,0.11916666666666667
390,4.296719595591227,0.16562500000000002,4.331688232421875,0.125
391,4.299614623387654,0.15687500000000001,4.317247263590494,0.1366666666666667
392,4.296740601857503,0.15541666666666668,4.32740550994873,0.12583333333333335
393,4.29371940612793,0.16375,4.328175824483235,0.13416666666666668
394,4.292983105977377,0.16291666666666668,4.326290295918782,0.1366666666666667
395,4.29215210278829,0.16229166666666667,4.326691646575927,0.1366666666666667
396,4.292699972788493,0.16104166666666667,4.334290625254313,0.11833333333333335
397,4.294537111918132,0.16187500000000002,4.328988075256348,0.1366666666666667
398,4.290950326919556,0.16020833333333334,4.318418871561686,0.12416666666666668
399,4.290108067194621,0.16187500000000002,4.325079619089762,0.1375
400,4.296815484364828,0.15875,4.320505701700847,0.13583333333333333
401,4.287624479929606,0.16083333333333336,4.33035831451416,0.12000000000000001
402,4.285321133931478,0.1716666666666667,4.32468433380127,0.13416666666666668
403,4.285684315363566,0.16416666666666668,4.318464984893799,0.13333333333333333
404,4.283836104075114,0.16604166666666667,4.319878088633219,0.12583333333333335
